FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
6.387826283,0.861396134,0.839655161,0.884388208
6.388613861,0.861402750,0.839655161,0.884388208
6.389401440,0.861402750,0.839655161,0.884388208
6.390189019,0.861404419,0.839655161,0.884388208
6.390976598,0.861407816,0.839655161,0.884388208
6.391764176,0.861407816,0.839655161,0.884388208
6.392551755,0.861412764,0.839655161,0.884422123
6.393339334,0.861415148,0.839655161,0.884422123
6.394126913,0.861415148,0.839655161,0.884422123
6.394914491,0.861418664,0.839655161,0.884422123
6.395702070,0.861420274,0.839655161,0.884422123
6.396489649,0.861424565,0.839655161,0.884422123
6.397277228,0.861424565,0.839655161,0.884422123
6.398064806,0.861424565,0.839655161,0.884422123
6.398852385,0.861425340,0.839655161,0.884422123
6.399639964,0.861425340,0.839655161,0.884422123
6.400427543,0.861427009,0.839655161,0.884422123
6.401215122,0.861431301,0.839655161,0.884422123
6.402002700,0.861431301,0.839655161,0.884422123
6.402790279,0.861433029,0.839655161,0.884422123
6.403577858,0.861441255,0.839655161,0.884422123
6.404365437,0.861444652,0.839655161,0.884422123
6.405153015,0.861444652,0.839655161,0.884422123
6.405940594,0.861448705,0.839655161,0.884422123
6.406728173,0.861449599,0.839655161,0.884422123
6.407515752,0.861449599,0.839655161,0.884422123
6.408303330,0.861456275,0.839655161,0.884422123
6.409090909,0.861462891,0.839655161,0.884422123
6.409878488,0.861462891,0.839655161,0.884422123
6.410666067,0.861469090,0.839655161,0.884422123
6.411453645,0.861478806,0.839655161,0.884422123
6.412241224,0.861481428,0.839655161,0.884422123
6.413028803,0.861481428,0.839655161,0.884422123
6.413816382,0.861488044,0.839655161,0.884422123
6.414603960,0.861491382,0.839655161,0.884422123
6.415391539,0.861491382,0.839655161,0.884422123
6.416179118,0.861496449,0.839655161,0.884422123
6.416966697,0.861500025,0.839669406,0.884422123
6.417754275,0.861500025,0.839669406,0.884422123
6.418541854,0.861501694,0.839669406,0.884422123
6.419329433,0.861504138,0.839669406,0.884422123
6.420117012,0.861506701,0.839669406,0.884422123
6.420904590,0.861506701,0.839669406,0.884422123
6.421692169,0.861515820,0.839669406,0.884422123
6.422479748,0.861516595,0.839669406,0.884422123
6.423267327,0.861516595,0.839669406,0.884422123
6.424054905,0.861518323,0.839669406,0.884422123
6.424842484,0.861521602,0.839669406,0.884422123
6.425630063,0.861521602,0.839669406,0.884422123
6.426417642,0.861524045,0.839669406,0.884422123
6.427205221,0.861534834,0.839669406,0.884422123
6.427992799,0.861539066,0.839669406,0.884422123
6.428780378,0.861539066,0.839669406,0.884422123
6.429567957,0.861542344,0.839669406,0.884422123
6.430355536,0.861542344,0.839669406,0.884422123
6.431143114,0.861542344,0.839669406,0.884422123
6.431930693,0.861544788,0.839669406,0.884422123
6.432718272,0.861552715,0.839669406,0.884422123
6.433505851,0.861552715,0.839669406,0.884422123
6.434293429,0.861554265,0.839669406,0.884422123
6.435081008,0.861559629,0.839669406,0.884422123
6.435868587,0.861564696,0.839669406,0.884422123
6.436656166,0.861564696,0.839669406,0.884422123
6.437443744,0.861567914,0.839669406,0.884422123
6.438231323,0.861571312,0.839669406,0.884422123
6.439018902,0.861571312,0.839669406,0.884422123
6.439806481,0.861573040,0.839669406,0.884422123
6.440594059,0.861577988,0.839669406,0.884422123
6.441381638,0.861577988,0.839669406,0.884422123
6.442169217,0.861578882,0.839669406,0.884422123
6.442956796,0.861582994,0.839669406,0.884422123
6.443744374,0.861588895,0.839669406,0.884422123
6.444531953,0.861588895,0.839669406,0.884422123
6.445319532,0.861595452,0.839669406,0.884422123
6.446107111,0.861603975,0.839669406,0.884422123
6.446894689,0.861603975,0.839669406,0.884422123
6.447682268,0.861609757,0.840146005,0.884448290
6.448469847,0.861613870,0.840146005,0.884448290
6.449257426,0.861613870,0.840146005,0.884448290
6.450045005,0.861617267,0.840146005,0.884448290
6.450832583,0.861618996,0.840146005,0.884448290
6.451620162,0.861620784,0.840146005,0.884448290
6.452407741,0.861620784,0.840146005,0.884448290
6.453195320,0.861625791,0.840146005,0.884448290
6.453982898,0.861628294,0.840146005,0.884448290
6.454770477,0.861628294,0.840146005,0.884448290
6.455558056,0.861634135,0.840283930,0.884448290
6.456345635,0.861635804,0.840283930,0.884448290
6.457133213,0.861635804,0.840283930,0.884448290
6.457920792,0.861644864,0.840283930,0.884448290
6.458708371,0.861649036,0.840283930,0.884448290
6.459495950,0.861653149,0.840283930,0.884448290
6.460283528,0.861653149,0.840283930,0.884448290
6.461071107,0.861659706,0.840283930,0.884448290
6.461858686,0.861663938,0.840283930,0.884448290
6.462646265,0.861663938,0.840283930,0.884448290
6.463433843,0.861667275,0.840283930,0.884448290
6.464221422,0.861670673,0.840283930,0.884448290
6.465009001,0.861670673,0.840283930,0.884448290
6.465796580,0.861680806,0.840283930,0.884683073
6.466584158,0.861682475,0.840283930,0.884683073
6.467371737,0.861684203,0.840283930,0.884683073
6.468159316,0.861684203,0.840283930,0.884683073
6.468946895,0.861685038,0.840283930,0.884683073
6.469734473,0.861691773,0.840283930,0.884683073
6.470522052,0.861691773,0.840283930,0.884683073
6.471309631,0.861691773,0.840283930,0.884683073
6.472097210,0.861693501,0.840283930,0.884683073
6.472884788,0.861693501,0.840283930,0.884683073
6.473672367,0.861703634,0.840283930,0.884683073
6.474459946,0.861703634,0.840283930,0.884683073
6.475247525,0.861708820,0.840283930,0.884683073
6.476035104,0.861708820,0.840283930,0.884683073
6.476822682,0.861712992,0.840283930,0.884683073
6.477610261,0.861712992,0.840283930,0.884683073
6.478397840,0.861712992,0.840283930,0.884683073
6.479185419,0.861714721,0.840283930,0.884683073
6.479972997,0.861714721,0.840283930,0.884683073
6.480760576,0.861714721,0.840283930,0.884683073
6.481548155,0.861715496,0.840283930,0.884683073
6.482335734,0.861716390,0.840283930,0.884683073
6.483123312,0.861717939,0.840283930,0.884683073
6.483910891,0.861717939,0.840283930,0.884683073
6.484698470,0.861717939,0.840283930,0.884683073
6.485486049,0.861720443,0.840283930,0.884683073
6.486273627,0.861720443,0.840283930,0.884683073
6.487061206,0.861725450,0.840283930,0.884683073
6.487848785,0.861733139,0.840283930,0.884683073
6.488636364,0.861733139,0.840283930,0.884683073
6.489423942,0.861738920,0.840283930,0.885217369
6.490211521,0.861743033,0.840283930,0.885217369
6.490999100,0.861743867,0.840283930,0.885217369
6.491786679,0.861743867,0.840283930,0.885217369
6.492574257,0.861746311,0.840283930,0.885217369
6.493361836,0.861746311,0.840283930,0.885217369
6.494149415,0.861746311,0.840283930,0.885217369
6.494936994,0.861747324,0.840283930,0.885217369
6.495724572,0.861752331,0.840283930,0.885217369
6.496512151,0.861752331,0.840283930,0.885217369
6.497299730,0.861756444,0.840283930,0.885217369
6.498087309,0.861757278,0.840283930,0.885217369
6.498874887,0.861760497,0.840283930,0.885217369
6.499662466,0.861760497,0.840283930,0.885217369
6.500450045,0.861761332,0.840283930,0.885217369
6.501237624,0.861763895,0.840283930,0.885217369
6.502025203,0.861763895,0.840283930,0.885217369
6.502812781,0.861770749,0.840283930,0.885217369
6.503600360,0.861779153,0.840283930,0.885217369
6.504387939,0.861779153,0.840283930,0.885217369
6.505175518,0.861786008,0.840283930,0.885217369
6.505963096,0.861789465,0.840283930,0.885217369
6.506750675,0.861789465,0.840283930,0.885217369
6.507538254,0.861796141,0.840283930,0.885217369
6.508325833,0.861796141,0.840283930,0.885217369
6.509113411,0.861797929,0.840283930,0.885217369
6.509900990,0.861797929,0.840283930,0.885217369
6.510688569,0.861799538,0.840283930,0.885217369
6.511476148,0.861800492,0.840283930,0.885217369
6.512263726,0.861800492,0.840283930,0.885217369
6.513051305,0.861805558,0.840283930,0.885217369
6.513838884,0.861814022,0.840283930,0.885217369
6.514626463,0.861814022,0.840283930,0.885217369
6.515414041,0.861822605,0.840283930,0.885217369
6.516201620,0.861822605,0.840283930,0.885217369
6.516989199,0.861825168,0.840283930,0.885217369
6.517776778,0.861825168,0.840283930,0.885217369
6.518564356,0.861826777,0.840283930,0.885217369
6.519351935,0.861832500,0.840283930,0.885217369
6.520139514,0.861832500,0.840283930,0.885217369
6.520927093,0.861835957,0.840283930,0.885217369
6.521714671,0.861837566,0.840283930,0.885217369
6.522502250,0.861837566,0.840283930,0.885217369
6.523289829,0.861843407,0.840283930,0.885217369
6.524077408,0.861845911,0.840283930,0.885217369
6.524864986,0.861847579,0.840283930,0.885217369
6.525652565,0.861847579,0.840283930,0.885217369
6.526440144,0.861851096,0.840283930,0.885217369
6.527227723,0.861853421,0.840283930,0.885217369
6.528015302,0.861853421,0.840283930,0.885217369
6.528802880,0.861859381,0.840283930,0.885217369
6.529590459,0.861862719,0.840283930,0.885217369
6.530378038,0.861862719,0.840283930,0.885217369
6.531165617,0.861871421,0.840283930,0.885217369
6.531953195,0.861873150,0.840283930,0.885301590
6.532740774,0.861878991,0.840283930,0.885301590
6.533528353,0.861878991,0.840283930,0.885301590
6.534315932,0.861884654,0.840283930,0.885301590
6.535103510,0.861888647,0.840283930,0.885301590
6.535891089,0.861888647,0.840283930,0.885301590
6.536678668,0.861892045,0.840283930,0.885301590
6.537466247,0.861895263,0.840283930,0.885301590
6.538253825,0.861895263,0.840283930,0.885301590
6.539041404,0.861896098,0.840283930,0.885301590
6.539828983,0.861896098,0.840283930,0.885301590
6.540616562,0.861897886,0.840283930,0.885301590
6.541404140,0.861897886,0.840283930,0.885301590
6.542191719,0.861902714,0.840283930,0.885301590
6.542979298,0.861906111,0.840283930,0.885521889
6.543766877,0.861906111,0.840283930,0.885521889
6.544554455,0.861909688,0.840283930,0.885521889
6.545342034,0.861913800,0.840283930,0.885521889
6.546129613,0.861913800,0.840283930,0.885521889
6.546917192,0.861913800,0.840283930,0.885521889
6.547704770,0.861921370,0.840283930,0.885521889
6.548492349,0.861927211,0.840283930,0.885521889
6.549279928,0.861927211,0.840283930,0.885521889
6.550067507,0.861932755,0.840283930,0.885521889
6.550855086,0.861934483,0.840283930,0.885521889
6.551642664,0.861934483,0.840283930,0.885521889
6.552430243,0.861937881,0.840283930,0.885521889
6.553217822,0.861939549,0.840283930,0.885521889
6.554005401,0.861939549,0.840283930,0.885521889
6.554792979,0.861942947,0.840283930,0.885521889
6.555580558,0.861947119,0.840283930,0.885521889
6.556368137,0.861950576,0.840283930,0.886075974
6.557155716,0.861950576,0.840283930,0.886075974
6.557943294,0.861950576,0.840283930,0.886075974
6.558730873,0.861955822,0.840283930,0.886075974
6.559518452,0.861955822,0.840283930,0.886075974
6.560306031,0.861959100,0.840283930,0.886075974
6.561093609,0.861962438,0.840283930,0.886075974
6.561881188,0.861962438,0.840283930,0.886075974
6.562668767,0.861969948,0.840283930,0.886075974
6.563456346,0.861971676,0.840283930,0.886075974
6.564243924,0.861973345,0.840283930,0.886075974
6.565031503,0.861973345,0.840283930,0.886075974
6.565819082,0.861978352,0.840283930,0.886075974
6.566606661,0.861980796,0.840283930,0.886075974
6.567394239,0.861980796,0.840283930,0.886075974
6.568181818,0.861985028,0.840283930,0.886075974
6.568969397,0.861985922,0.840283930,0.886075974
6.569756976,0.861985922,0.840283930,0.886075974
6.570544554,0.861991048,0.840283930,0.886075974
6.571332133,0.861992657,0.840283930,0.886075974
6.572119712,0.861993551,0.840283930,0.886075974
6.572907291,0.861993551,0.840283930,0.886075974
6.573694869,0.861996233,0.840283930,0.886075974
6.574482448,0.861999631,0.840283930,0.886075974
6.575270027,0.861999631,0.840283930,0.886075974
6.576057606,0.861999631,0.840283930,0.886075974
6.576845185,0.862004757,0.840283930,0.886075974
6.577632763,0.862004757,0.840283930,0.886075974
6.578420342,0.862008929,0.840283930,0.886075974
6.579207921,0.862013042,0.840283930,0.886075974
6.579995500,0.862015426,0.840283930,0.886075974
6.580783078,0.862015426,0.840283930,0.886075974
6.581570657,0.862015426,0.840283930,0.886075974
6.582358236,0.862018943,0.840283930,0.886075974
6.583145815,0.862018943,0.840283930,0.886075974
6.583933393,0.862025738,0.840283930,0.886075974
6.584720972,0.862030089,0.840366960,0.886075974
6.585508551,0.862030089,0.840366960,0.886075974
6.586296130,0.862034321,0.840366960,0.886075974
6.587083708,0.862036824,0.840366960,0.886075974
6.587871287,0.862040222,0.840366960,0.886075974
6.588658866,0.862040222,0.840366960,0.886075974
6.589446445,0.862046897,0.840366960,0.886075974
6.590234023,0.862050891,0.840366960,0.886075974
6.591021602,0.862050891,0.840366960,0.886075974
6.591809181,0.862051785,0.840366960,0.886075974
6.592596760,0.862052739,0.840366960,0.886075974
6.593384338,0.862052739,0.840366960,0.886075974
6.594171917,0.862057745,0.840366960,0.886075974
6.594959496,0.862059474,0.840366960,0.886075974
6.595747075,0.862062037,0.840366960,0.886075974
6.596534653,0.862062037,0.840366960,0.886075974
6.597322232,0.862070322,0.840366960,0.886097133
6.598109811,0.862078667,0.840366960,0.886324763
6.598897390,0.862078667,0.840366960,0.886324763
6.599684968,0.862088740,0.840366960,0.886324763
6.600472547,0.862095654,0.840366960,0.886324763
6.601260126,0.862095654,0.840366960,0.886324763
6.602047705,0.862099826,0.840366960,0.886324763
6.602835284,0.862107277,0.840366960,0.886324763
6.603622862,0.862108886,0.840366960,0.886324763
6.604410441,0.862108886,0.840366960,0.886324763
6.605198020,0.862108886,0.840366960,0.886324763
6.605985599,0.862113178,0.840366960,0.886383355
6.606773177,0.862113178,0.840366960,0.886383355
6.607560756,0.862114072,0.840366960,0.886383355
6.608348335,0.862118185,0.840366960,0.886383355
6.609135914,0.862118185,0.840366960,0.886383355
6.609923492,0.862121463,0.840366960,0.886383355
6.610711071,0.862123191,0.840366960,0.886383355
6.611498650,0.862125754,0.840366960,0.886383355
6.612286229,0.862125754,0.840366960,0.886383355
6.613073807,0.862128079,0.840366960,0.886383355
6.613861386,0.862129748,0.840366960,0.886383355
6.614648965,0.862129748,0.840366960,0.886383355
6.615436544,0.862133920,0.840366960,0.886383355
6.616224122,0.862138212,0.840366960,0.886383355
6.617011701,0.862138212,0.840366960,0.886383355
6.617799280,0.862140775,0.840366960,0.886383355
6.618586859,0.862144232,0.840366960,0.886383355
6.619374437,0.862147331,0.840366960,0.886383355
6.620162016,0.862147331,0.840366960,0.886383355
6.620949595,0.862149894,0.840366960,0.886383355
6.621737174,0.862151623,0.840366960,0.886383355
6.622524752,0.862151623,0.840366960,0.886383355
6.623312331,0.862156689,0.840366960,0.886383355
6.624099910,0.862158418,0.840366960,0.886383355
6.624887489,0.862158418,0.840366960,0.886383355
6.625675068,0.862160861,0.840366960,0.886383355
6.626462646,0.862165809,0.840366960,0.886383355
6.627250225,0.862165809,0.840366960,0.886383355
6.628037804,0.862175882,0.840366960,0.886383355
6.628825383,0.862181008,0.840366960,0.886383355
6.629612961,0.862185299,0.840366960,0.886383355
6.630400540,0.862185299,0.840366960,0.886383355
6.631188119,0.862190425,0.840366960,0.886383355
6.631975698,0.862196386,0.840366960,0.886383355
6.632763276,0.862196386,0.840366960,0.886383355
6.633550855,0.862197280,0.840366960,0.886383355
6.634338434,0.862205982,0.840366960,0.886383355
6.635126013,0.862205982,0.840366960,0.886383355
6.635913591,0.862211764,0.840366960,0.886383355
6.636701170,0.862213492,0.840366960,0.886383355
6.637488749,0.862217486,0.840366960,0.886383355
6.638276328,0.862217486,0.840366960,0.886383355
6.639063906,0.862221897,0.840366960,0.886383355
6.639851485,0.862227917,0.840366960,0.886383355
6.640639064,0.862227917,0.840366960,0.886383355
6.641426643,0.862236917,0.840366960,0.886383355
6.642214221,0.862238646,0.840366960,0.886383355
6.643001800,0.862238646,0.840366960,0.886383355
6.643789379,0.862239480,0.840366960,0.886383355
6.644576958,0.862240374,0.840366960,0.886383355
6.645364536,0.862242937,0.840366960,0.886383355
6.646152115,0.862242937,0.840366960,0.886383355
6.646939694,0.862248063,0.840366960,0.886383355
6.647727273,0.862252176,0.840366960,0.886383355
6.648514851,0.862252176,0.840366960,0.886383355
6.649302430,0.862253070,0.840366960,0.886383355
6.650090009,0.862253904,0.840366960,0.886383355
6.650877588,0.862253904,0.840366960,0.886383355
6.651665167,0.862255514,0.840366960,0.886383355
6.652452745,0.862256348,0.840366960,0.886383355
6.653240324,0.862259746,0.840366960,0.886383355
6.654027903,0.862259746,0.840366960,0.886383355
6.654815482,0.862265766,0.840366960,0.886383355
6.655603060,0.862272441,0.840366960,0.886383355
6.656390639,0.862272441,0.840366960,0.886383355
6.657178218,0.862275004,0.840366960,0.886383355
6.657965797,0.862275898,0.840366960,0.886383355
6.658753375,0.862275898,0.840366960,0.886383355
6.659540954,0.862281978,0.840366960,0.886383355
6.660328533,0.862282753,0.840366960,0.886383355
6.661116112,0.862286866,0.840366960,0.886383355
6.661903690,0.862286866,0.840366960,0.886383355
6.662691269,0.862288475,0.840366960,0.886383355
6.663478848,0.862291694,0.840366960,0.886383355
6.664266427,0.862291694,0.840366960,0.886383355
6.665054005,0.862297475,0.840366960,0.886383355
6.665841584,0.862297475,0.840366960,0.886383355
6.666629163,0.862297475,0.840366960,0.886383355
6.667416742,0.862301767,0.840366960,0.886383355
6.668204320,0.862304330,0.840366960,0.886383355
